,customer_ID,customer_name,users,signup_date,logins,toal_logins,last_login,pipelines,templates,deployments,score,type
211,1f38e52d-dc82-498f-b493-ea4d9804e295,Company212.com,1,9/18/18,2,1,1/18/19,1,2,0,113,Paid
212,a4545120-111b-4ec4-a9ae-ce63aca50da8,Company2.com,10,8/20/18,24,9,1/24/19,4,19,24,300,Trial
213,659fb134-990e-4516-af56-a910918e9534,Company2.com,5,9/5/18,6,3,1/25/19,2,13,7,228,Trial
214,2ac796bd-a471-424f-9b7d-35900bc66817,Company215.com,1,4/9/18,11,1,1/3/19,1,3,0,115,Trial
215,289dceff-43cc-49bd-9efb-6aae63de13a4,Company2.com,6,6/8/18,12,8,1/24/19,4,9,25,279,Trial
216,9aa42aed-3db9-4ac0-bc4f-ac6dc351daba,Company2.com,3,8/20/18,207,149,1/26/19,5,709,27468,348,Trial
217,634ca7ab-e1dd-46f4-8cd1-ec180663a9d1,Company218.com,5,8/20/18,13,3,10/26/18,1,0,0,152,Trial
218,25f5fcf4-7167-48d9-859f-1b4df03a885e,Company2.com,12,8/20/18,21,6,1/24/19,2,7,14,265,Trial
219,be42701e-7db0-46d9-b09c-1505d4ccbb29,Company2.com,7,6/8/18,87,5,1/14/19,1,0,0,165,Trial
220,1424398f-ccac-46e1-85f9-b3bc2f5525b6,Company2.com,17,10/16/18,54,54,1/24/19,8,32,88,343,Trial
221,ba7c83d3-d811-4605-9dee-c67b779c57f5,Company2.com,12,6/8/18,70,67,1/18/19,6,20,151,345,Trial
222,e4ac3c23-9499-4518-bfaa-f0203ff51cf5,Company2.com,6,9/5/18,19,16,1/9/19,1,9,13,264,Trial
223,37865a30-9c0e-4a5a-8c52-d25815d6c365,Company224.com,1,9/21/18,1,0,9/20/18,0,0,0,9,Trial
224,22829590-68f3-4668-8792-75f51cd6aae4,Company65.com,1,6/8/18,0,0,0,0,0,0,9,Trial
225,c03ffd49-2aac-4890-a6ea-567d58b2ec88,Company2.com,3,6/8/18,6,0,5/24/18,0,0,0,49.5,Trial
226,bfc893df-e9bb-4cb0-b15c-cdc3f5f6099b,Company2.com,5,9/5/18,11,8,1/25/19,3,25,28,281,Trial
227,a80e7cfa-9456-4de0-a564-9b2d58b4d209,Company228.com,3,8/20/18,17,1,10/19/18,1,3,0,140,Trial
228,e7011419-04c2-4a65-adf4-384103a6da57,Company2.com,1,6/8/18,3,0,8/2/18,0,0,0,9,Trial
229,4fcf2872-91d0-402b-ad15-7df9eda1fa16,Company2.com,7,6/8/18,65,41,1/25/19,17,34,35,325,Trial
230,332a447f-d34c-430a-b82c-03c0184c198a,Company2.com,9,8/20/18,18,7,1/18/19,0,2,6,229,Trial
231,0e8e8a5d-3991-4659-8438-0d9266344b7e,Company2.com,2,8/15/18,1,0,8/15/18,0,0,0,31,Trial
232,1d428274-bcfd-4230-806b-c9c9bab85cee,Company2.com,9,8/20/18,78,62,1/25/19,6,105,101,342,Trial
233,5a3f03c5-91f4-4741-8fba-7fdb18b61b5e,Company234.com,2,6/29/18,8,1,1/3/19,0,0,0,67.5,Trial
234,8ff549ad-cb95-42bc-bd77-164ef3a731b0,Company235.com,3,8/20/18,5,0,8/15/18,0,0,0,49.5,Trial
235,e815fd88-a540-4477-b729-22d74cdcf40f,Company236.com,3,8/20/18,20,3,1/22/19,0,3,0,150,Trial
236,237b30af-dfa3-4609-a41d-1ca177d5b8c9,Company2.com,8,8/20/18,2,0,8/26/18,0,0,0,90.5,Trial
237,54c07ca5-7529-46ca-8143-095f56847184,Company2.com,5,9/5/18,5,2,10/22/18,2,0,0,148,Trial
238,adf8a695-c930-474a-9277-2587238111fc,Company129.com,4,6/29/18,11,1,10/8/18,0,0,0,105.5,Trial
239,d971692c-fce7-405d-a526-292440f556b6,Company2.com,8,8/20/18,2,0,8/26/18,0,0,0,90.5,Trial
240,1af0dbd7-05bd-4216-aaab-2a2a31f4bfc4,Company241.com,1,8/20/18,24,7,1/3/19,2,1,0,161,Trial
241,4291a6fc-3992-4931-929e-bd8ac76ffa1e,Company242.com,9,5/1/18,35,28,1/25/19,5,18,32,315,Trial
242,08546dfe-7dde-4c09-a9fc-22d5c5451137,Company243.com,1,6/29/18,36,27,1/25/19,4,45,123,301,Trial
243,b99d05f4-6ce4-4e45-a5dc-c01e5ad4587a,Company2.com,99,6/8/18,2287,1243,1/25/19,18,311,1848,376,Trial
244,877a4c26-37d6-46df-9eb4-87becefdae03,Company2.com,6,9/5/18,8,5,1/25/19,2,0,0,169,Trial
245,573b2657-b54b-4225-94cc-8a82519490d8,Company2.com,8,8/20/18,2,0,8/26/18,0,0,0,90.5,Trial
246,38b1a723-c550-428d-93df-fdb897d626cc,Company2.com,2,8/20/18,144,54,1/26/19,6,75,106,313.5,Trial
247,a8e24990-1fd0-41e4-abc8-99fdcfc05b87,Company2.com,5,9/5/18,8,5,1/9/19,2,4,1,207,Trial
248,26d44bdb-82a6-4b97-888a-4b965b4cb9ea,Company2.com,7,6/8/18,9,0,4/19/18,0,0,0,79,Trial
249,78889262-25c0-42b9-b03d-b6aade9d058b,Company2.com,29,8/17/18,4,2,1/20/19,0,0,0,153,Trial
250,a27fc772-9506-4f01-8dbe-cbe1b148f5ed,Company251.com,3,6/29/18,16,0,8/30/18,0,0,0,49.5,Trial
251,82d6340d-a1db-49c9-8f32-2f7aa2f1fbab,Company252.com,2,10/12/18,10,10,12/3/18,3,4,2,218,Trial
252,c03c017d-00e2-49aa-ab8e-a09407b2a782,Company2.com,5,9/5/18,5,2,10/22/18,2,0,0,148,Trial
253,2acf4023-1778-4e6a-a892-7635b8c7f4fb,Company254.com,43,8/20/18,366,165,1/25/19,18,84,212,363,Trial
254,735c759c-b429-4660-95df-9128ea2ca9dd,Company138.com,2,4/30/18,2,0,5/3/18,0,0,0,31,Trial
255,c6c1832d-24c7-43ff-b9e0-a208c6cdc9d4,Company64.com,26,9/28/18,118,117,1/25/19,7,62,112,356,Paid
256,e58327ec-1c34-4b64-8b1b-d68dd040b633,Company257.com,2,9/13/18,9,4,10/26/18,3,4,8,217,Trial
257,d5f12b1a-e677-4b85-a011-70756620b341,Company2.com,5,9/5/18,9,6,1/24/19,3,3,2,220.5,Trial
258,0c210549-c94a-46bf-b632-a69a65108bc2,Company2.com,1,6/8/18,1,0,6/13/18,0,0,0,9,Trial
259,18bc6aff-ce88-4a56-ab46-575582b6c906,Company2.com,1,7/18/18,12,0,8/21/18,1,1,1,142,Trial
260,1fcc0062-ec60-4e98-94b7-dd91bcffe780,Company2.com,2,6/8/18,0,0,0,0,0,0,31,Trial
261,0aa1bc1e-2d7e-4e9b-828d-98b959c249f7,Company262.com,1,7/26/18,10,2,10/8/18,3,2,0,145,Trial
262,ea691c9e-aa47-4453-bf24-4e959971a502,Company2.com,8,8/20/18,2,0,8/26/18,0,0,0,90.5,Trial
263,81a37591-c3a0-4976-a06f-eae3ea5ce438,Company39.com,1,6/8/18,0,0,0,0,0,0,9,Trial
264,d1956732-e1ca-48cf-b0d5-a87706be6cad,Company2.com,4,6/8/18,33,18,1/11/19,4,1,1,232,Trial
265,c62c092e-ba0b-4757-9c14-6d5b74714f35,Company266.com,1,4/30/18,30,10,1/3/19,4,4,14,240,Trial
266,dfaf31ce-cdc8-4f87-9441-998a8f3b90e8,Company2.com,5,9/5/18,9,6,1/25/19,3,22,14,262,Trial
267,10e3d7c9-5f3c-46d2-a891-70add28839d8,Company268.com,8,9/27/18,70,67,1/26/19,6,14,86,332,Trial
268,bb179233-2f41-4286-a282-142e5730774d,Company2.com,9,8/20/18,35,9,1/23/19,7,14,20,299,Trial
269,7d9d0918-e045-48d8-bf16-d09c064c2273,Company2.com,9,8/20/18,47,4,1/19/19,3,11,1,227,Trial
270,d69d002f-e5be-43ec-882d-a5e2393a5cb4,Company271.com,1,10/16/18,2,2,10/17/18,0,0,0,75.5,Trial
271,8b7356ee-b80c-490d-9f6d-39db53235e5e,Company272.com,2,6/29/18,10,2,1/3/19,0,0,0,101.5,Trial
272,bfd7a751-b2f5-43a3-b2b3-0c82d6896aee,Company2.com,33,6/8/18,152,69,1/25/19,18,20,19,330.5,Trial
273,fb8588fb-4bc4-4e70-8c4d-ba7dc7358183,Company274.com,2,4/30/18,1,0,4/30/18,0,0,0,31,Trial
274,cdcacac0-8f38-4ea8-a422-9624b6369177,Company2.com,167,6/8/18,1179,604,1/26/19,34,8,13,330.5,Trial
275,bb355095-3e75-4aca-a023-75ad993b2e87,Company2.com,22,8/20/18,223,52,1/25/19,8,18,28,329,Trial
276,7e133872-659c-4813-9a19-442c6f76ef7d,Company277.com,1,10/31/18,1,1,10/31/18,0,0,0,56.5,Paid
277,30be2e2e-7154-429b-8ad4-1938fa092272,Company2.com,16,8/20/18,355,248,1/26/19,13,678,77,358,Trial
278,e6d8be21-888a-4a96-af6c-391aab09d34f,Company2.com,6,9/5/18,16,13,1/25/19,2,26,28,293,Trial
279,1a1dfc0f-ad57-4f94-86a0-65edd4364e1b,Company2.com,15,8/20/18,170,72,1/26/19,4,97,132,349,Trial
280,27de52aa-a18e-4448-b537-8e09cbb825b8,Company281.com,1,4/9/18,41,2,1/3/19,7,4,4,202,Trial
281,c529e389-4b9c-46c7-8717-0cc6492502ac,Company282.com,1,9/28/18,11,10,12/7/18,3,3,0,176,Paid
282,94f1c952-fa77-4e29-8fc4-e7bf3a31f843,Company39.com,1,6/8/18,0,0,0,0,0,0,9,Trial
283,9909d44e-e615-4966-a364-3e55dad4f6e3,Company2.com,10,8/20/18,5,0,8/16/18,0,0,0,107,Trial
284,c18db6e1-32a6-4c07-a38b-958b1e6364d3,Company285.com,16,11/2/18,63,63,1/25/19,3,14,190,335,Paid
285,8fa66959-9779-4693-8c76-ff8a08888dd0,Company2.com,34,8/18/18,68,55,1/26/19,7,22,278,353,Trial
286,ad7bad60-79cd-487f-bd70-d3205e5535fa,Company2.com,4,8/20/18,69,38,1/25/19,13,80,240,336,Trial
287,04b0b4df-a573-4c9b-b3a0-1e33a84554bc,Company2.com,8,8/20/18,3,0,9/3/18,0,0,0,90.5,Trial
288,68447eb3-6590-4561-8b50-68f1f89bbc4e,Company2.com,5,9/5/18,6,3,1/9/19,0,0,0,132.5,Trial
289,e1e7b675-3eba-433c-a585-db87120e6e2c,Company290.com,5,10/31/18,11,11,1/22/19,1,3,0,182,Trial
290,949c49a0-9bb7-4466-b1e3-d6c75904427f,Company87.com,3,9/29/18,5,5,1/3/19,2,3,2,206,Paid
291,cb9a77be-2305-4bcc-be07-f11a6aa8b0e4,Company2.com,7,8/20/18,68,41,1/25/19,7,29,40,323,Trial
292,b0445824-04a0-4332-bd09-48ea80edfed1,Company2.com,29,8/20/18,389,266,1/26/19,14,91,408,365.5,Trial
293,0b489354-869d-4075-b166-d86b8f864020,Company2.com,6,9/5/18,9,6,12/21/18,3,5,4,235,Trial
294,4101ad5b-b012-4822-b46a-964b283a5d45,Company2.com,2,6/8/18,9,7,12/21/18,4,1,0,178,Trial
295,7f2e74ec-5218-4f89-81c3-da726d2d431f,Company2.com,29,8/20/18,180,83,1/25/19,4,23,45,338,Trial
296,3c6bc1aa-d4b5-484b-8b5d-b56560f2790e,Company297.com,2,4/30/18,3,0,6/20/18,0,0,0,31,Trial
297,0fc20dd4-6355-4ddb-8806-2bde4cf268e9,Company298.com,1,10/26/18,4,4,11/29/18,3,2,5,204,Trial
298,9abd81a2-3aa5-47b9-af37-adedeaeb60a3,Company285.com,16,11/2/18,64,64,1/25/19,2,39,266,340,Paid
299,4fbfdfea-5f99-4a14-8c13-b75b0873ff7d,Company300.com,3,5/21/18,10,1,1/3/19,0,0,0,81,Trial
300,ecc29f18-2e33-481e-a765-fd368f1c02ff,Company2.com,4,6/8/18,36,14,1/24/19,6,6,21,284,Trial
301,b8b2abbd-b69e-42e6-a0b8-16d79797b62c,Company302.com,2,6/29/18,21,3,1/3/19,1,1,2,183,Trial
302,14441b2e-be91-4c51-a908-37288cd1fdae,Company2.com,17,8/18/18,36,22,1/24/19,2,2,4,263,Trial
303,cee15b30-6453-47bb-8fdc-2bca42297b4c,Company2.com,6,9/5/18,13,10,1/25/19,3,27,18,280,Trial
304,9976d103-c0c8-4692-9528-8fe1ca7c8979,Company305.com,1,9/14/18,9,6,1/8/19,3,18,2,209,Paid
305,183c4a61-6851-4bad-a68e-0673d4936196,Company15.com,1,11/21/18,9,9,1/16/19,4,5,3,219,Trial
306,0dcd30b2-089a-4601-918f-cd95876feb81,Company2.com,2,6/8/18,6,0,7/31/18,0,0,0,31,Trial
307,1ba3be55-269e-482d-b431-fd561e6f0b13,Company2.com,8,8/20/18,6,0,8/26/18,0,0,0,90.5,Trial
308,81aaabb2-2f5b-4480-b4f2-2ef19a836ac2,Company2.com,10,8/20/18,8,1,10/16/18,0,0,0,129,Trial
309,b2423714-3ea2-4e65-b984-07eeb7d83e7c,Company90.com,1,4/30/18,2,1,12/11/18,0,0,0,56.5,Trial
310,867a9645-9f3f-4219-a8b8-18d4918718ec,Company2.com,8,8/20/18,2,0,8/26/18,0,0,0,90.5,Trial
311,45332279-3fa6-4f35-82f6-e5aefddae0b5,Company312.com,7,9/20/18,37,23,12/24/18,11,15,138,326,Trial
312,f6846e19-af14-4d2a-921e-f4bbcad8bbd0,Company313.com,1,10/26/18,15,15,1/24/19,2,11,27,256,Trial
313,a4a2f042-7d3e-466e-9515-e839c81e88e4,Company2.com,5,9/5/18,6,3,1/25/19,0,0,0,132.5,Trial
314,0eab8191-b31e-400c-895a-e845154c89ef,Company315.com,2,11/21/18,2,2,11/28/18,0,0,0,101.5,Paid
315,e300941f-b6bc-4d78-b039-021bf87dc05d,Company2.com,10,6/8/18,12,2,11/8/18,0,0,0,143,Trial
316,27b89681-33da-4f88-aa05-e0fef44b31de,Company2.com,5,9/5/18,9,6,1/24/19,3,19,25,272,Trial
317,b34da266-d794-4197-a73d-a8ce21a96351,Company2.com,38,8/20/18,1486,583,1/26/19,40,323,679,373,Trial
318,15d8580b-711f-4cbd-b973-c2569dace701,Company319.com,2,10/5/18,3,3,1/3/19,0,1,0,130,Trial
319,6a7e3c92-f81c-46d8-8e55-0bdba83be1c0,Company2.com,10,6/8/18,112,56,1/18/19,9,114,208,352,Trial
320,3663ed70-d357-486c-a159-3ff0a21993be,Company2.com,8,8/20/18,2,0,8/26/18,0,0,0,90.5,Trial
321,ac2c12a1-e031-4bb9-82d7-19c6b523ab8a,Company290.com,2,4/9/18,2,0,4/30/18,0,0,0,31,Trial
322,ef76d31e-ab1c-445c-bb10-0954e779f6fe,Company323.com,3,8/20/18,6,0,8/15/18,0,0,0,49.5,Trial
323,492d61cc-31c5-4a30-984a-7c033e0b8ca0,Company39.com,1,6/8/18,1,0,7/3/18,0,0,0,9,Trial
324,2d6fd593-dbcf-4c92-8d7d-74c8fda961cb,Company2.com,26,6/8/18,37,14,1/22/19,5,1,0,215,Trial
325,fcffbd31-ddbc-4b48-b18b-88d6d0e69aed,Company2.com,2,6/29/18,18,8,1/24/19,1,3,8,220.5,Trial
326,b16a63ae-a2ff-4335-a1bf-684ae9a646c0,Company2.com,10,8/20/18,46,31,1/25/19,4,26,36,321,Trial
327,e1dc1337-fcb4-4d25-843a-6a01c525501e,Company328.com,2,8/20/18,8,0,8/22/18,2,0,2,154,Trial
328,7c88d6f5-c1e9-4ccc-a9b3-c96deaed808b,Company2.com,4,8/24/18,41,22,1/24/19,5,12,29,298,Trial
329,575163d3-c1cb-4fd7-b80e-4dc51f24822b,Company2.com,5,9/5/18,10,7,1/25/19,5,23,22,282,Trial
330,7f53cc06-ce67-431c-b649-6f8a57d2539c,Company2.com,1,8/15/18,1,0,8/14/18,0,0,0,9,Trial
331,c1490cbc-3869-4f76-856a-f8f434b7d977,Company2.com,5,9/5/18,10,7,1/9/19,3,12,25,273,Trial
332,794f832f-5e32-4a76-a5e4-f649c5065405,Company2.com,2,6/8/18,0,0,0,0,0,0,31,Trial
333,69016f57-9ebd-4abc-99ee-7492196ee132,Company2.com,10,8/20/18,43,12,1/24/19,2,19,15,288,Trial
334,370ef2a8-80dd-480d-9419-96e81c5fde78,Company335.com,2,6/29/18,8,0,7/3/18,0,0,0,31,Trial
335,559dd1df-5865-4142-bf16-b6b28b81115f,Company2.com,5,9/3/18,13,11,1/19/19,2,0,0,177,Trial
336,62fb471c-2214-4df9-80b4-9fe12b66e03b,Company2.com,54,6/8/18,599,304,1/26/19,28,209,551,370,Trial
337,413e5d93-6bf4-4f04-9e06-1100bed89d95,Company2.com,6,9/5/18,22,19,1/24/19,3,13,17,286.5,Trial
338,f0d35e59-d3f2-40bb-908b-1146f7d0fd07,Company339.com,1,10/30/18,5,5,11/23/18,1,3,6,198,Paid
339,cf1ce8ee-cc27-4f81-8aeb-c31f695903aa,Company2.com,5,9/5/18,9,6,1/25/19,2,6,3,224,Trial
340,68952424-ca37-4fdf-a473-311c6c6e31e3,Company2.com,6,9/5/18,13,9,1/26/19,3,15,45,295,Trial
341,57197a32-43f3-46f6-bd80-bc65267b6d7c,Company2.com,5,6/8/18,14,1,10/18/18,0,0,0,108,Trial
342,89c5e14a-c57a-496c-98d7-03ba644c4029,Company343.com,6,11/18/18,15,15,12/6/18,2,5,2,239,Paid
343,73fb71d0-95a4-4070-91eb-defff4302b8d,Company2.com,3,8/20/18,11,2,1/25/19,0,0,0,110,Trial
344,4e027ead-6466-4a5b-8fb3-d88c4648e5c1,Company2.com,9,8/20/18,15,4,1/24/19,2,7,14,249,Trial
345,ab5f36dc-1500-4a17-bfd9-f9cd3cc7d2bc,Company346.com,2,5/21/18,8,1,1/3/19,0,0,0,67.5,Trial
346,7d2ce391-a20b-46e1-9bf7-8f705ffbf4e9,Company2.com,8,8/20/18,17,2,1/24/19,4,0,0,168,Trial
347,0604f11a-9d2b-4ed9-8653-816f83a258db,Company2.com,8,8/20/18,19,6,1/24/19,3,0,0,180,Trial
348,47e0ece9-a9c7-4f7b-98d6-31f0b604c198,Company349.com,2,4/9/18,8,2,1/3/19,0,0,0,101.5,Trial
349,a978018e-87ca-4e95-a3d2-90b62fbdb5ad,Company350.com,2,12/29/18,1,1,12/28/18,0,0,0,67.5,Paid
350,f83967ed-adad-4c0f-a740-2bc87654222f,Company2.com,8,6/8/18,24,2,12/14/18,0,0,0,134.5,Trial
351,e48f17f3-a816-4c1b-a452-ba2615379c0c,Company352.com,2,4/9/18,13,2,1/25/19,0,0,0,101.5,Trial
352,aa8934f5-f6e4-454f-895c-ca40036685e1,Company2.com,6,9/5/18,12,9,1/25/19,5,15,19,285,Trial
353,6498478e-f53b-4e80-9297-6a1f23ff6e30,Company2.com,2,6/8/18,1,0,7/23/18,0,0,0,31,Trial
354,8b36a44a-648e-41a5-9c1a-c710a16069b1,Company355.com,3,9/12/18,10,2,12/10/18,4,4,12,223,Trial
355,c150b2f3-ab83-4b06-aafb-42828cee5d91,Company2.com,9,8/20/18,10,0,8/26/18,0,5,5,184,Trial
356,06d07401-44c0-420a-ab10-12820a82c120,Company2.com,4,7/28/18,68,44,1/25/19,6,143,119,327,Trial
357,e2b46a9e-236f-4181-8839-f0be4834bbfe,Company2.com,9,8/20/18,12,4,1/24/19,2,0,3,208,Trial
358,7d231b3a-933d-45b7-98c2-9497f74f7009,Company266.com,17,10/5/18,196,196,1/25/19,13,47,205,361,Trial
359,7abd50d6-e591-4cd2-9d17-738d9f5fb3eb,Company2.com,5,8/15/18,12,6,12/3/18,1,3,1,205,Trial
360,9efc1bf7-73f9-4fff-94f2-74da5daf14d4,Company361.com,2,4/9/18,10,1,1/3/19,0,0,0,67.5,Trial
361,d08a28db-f98b-48eb-86c4-f7af752f8cab,Company315.com,44,8/20/18,65,28,1/24/19,0,0,0,185,Trial
362,6707bf24-aa66-4528-a6d7-80f772cee9bb,Company363.com,16,4/30/18,23,17,1/26/19,1,2,5,260,Trial
363,52e79edb-9a9a-4d5b-8d95-3971a5b9023c,Company2.com,6,9/5/18,6,3,12/20/18,0,0,0,137.5,Trial
364,ae46ea6a-a35b-4256-bb19-7b8efe2f92a0,Company365.com,13,11/14/18,68,68,1/25/19,4,39,184,346,Trial
365,1faeb663-28ce-40f5-861d-4182b10c0249,Company366.com,1,12/13/18,4,4,12/17/18,1,1,1,179,Paid
366,67099d74-9d0f-430f-a02e-ce30a9b1e37e,Company2.com,8,7/15/18,8,1,1/24/19,2,0,0,146,Trial
367,fd7957ea-2da4-4884-8313-c59e85948d37,Company2.com,2,6/8/18,1,0,5/3/18,0,0,0,31,Trial
368,6d9a7917-fcb0-4706-b0f8-4692a00c9dd2,Company369.com,8,8/22/18,27,12,12/6/18,4,4,5,268,Trial
369,57fde2ec-49b4-471c-8397-9bc17c3cce75,Company120.com,7,11/15/18,37,37,1/25/19,5,19,30,310,Paid
370,1f06547f-9739-42f3-bf00-6a6cee633754,Company2.com,9,6/8/18,90,23,12/13/18,3,10,13,292,Trial
371,3908bb7f-f8d2-47b5-8da8-ed0c5c6ba68a,Company2.com,1,6/8/18,0,0,0,0,0,0,9,Trial
372,8df301b1-9b05-419f-9c47-ecf93125c348,Company72.com,2,6/29/18,16,1,1/3/19,0,0,0,67.5,Trial
373,a725c28f-4c51-4c0b-bdd4-a479beef2bf5,Company2.com,8,8/20/18,15,0,4/25/18,0,0,0,90.5,Trial
374,52ea1ab0-4a98-47d9-a09a-fde2810d7a5d,Company375.com,1,11/28/18,12,12,1/24/19,3,13,18,250,Trial
375,a7cbb2c7-45c8-4561-bc5a-debe68fe59dd,Company63.com,14,11/14/18,96,96,1/25/19,7,65,228,359,Paid
